text,label,language,length
"#Trends. Deutschrocker verneigen sich vor Fritz Rau: ""Der große Impresario!"".. Check out! http http",1,de,14
RT @user: Mein Wahl-o-mat-Ergebnis überrascht mich überhaupt nicht :) Auch testen? http http,0,de,13
@user *unter Decke begraben werd*,2,de,5
@user na bevor du vor der Tür geschlafen hättest? am ende hättet ihr nen netten Abend mit anschliesendem sex....usw,1,de,19
"@user so schlimm sind die nicht, ich sehe keine Probleme, da gibts bedeutend schlimmere öffentliche Accounts @user",0,de,17
"Bahn okay, dafür Stau kurz vor der Ausfahrt???",2,de,8
"Nimmst du irgendetwas wahr, dass kein anderer sieht? — nope :D http",1,de,12
RT @user: Photo: Gruß aus #thrudheim (Part 2) #nofilter http,0,de,10
Warum sind die Antworten untereinander ;_;? ich Blick hier bei den Tweets gerade nicht mehr durch,2,de,16
"Endlich, Microsoft schluckt die Handysparte von Nokia oder das trojanische Pferd Stephen Elop meldet Vollzug http",1,de,16
Samsung 3D-Fernseher gewinnen!: Gewinnen Sie den Samsung UE46D8090YS 3D LED Fernseher. Der 46 Zoll Fernseher m... http,0,de,17
"Och ne, jetzt singt Nicole auch noch? HILFE. #sg",2,de,9
"Leute, die ein paar GB geklaute Musik auf dem Rechner haben und sich über einen geklauten Tweet aufregen...",1,de,18
"*WIE NEU!* Tolle MBT Herren Sportschuhe, Mahuta blau Gr. 45 CHF 89,90 http",0,de,13
@user okay:) leider nicht in meiner Nähe aber vielleicht sieht man sich ;),2,de,13
Tainted Talents (Ateliertagebuch.) » Wir sind nicht allein http,1,de,9
"""Hart aber fair"" mit 5,27 Mio Zuschauern Tagessieger im Ersten http #politik #news",0,de,13
@user igitt! gels! bäh! (aber trotzdem danke),2,de,7
Aktualisiert: ERSTBEZUG: Wohnkomfort in Grünruhelage nahe dem Hauptbahnhof http,1,de,9
@user nope. 8 zoll im 4:3 format sind in meinen Augen perfekt.,0,de,12
"RT @user: Oh, der Bundestag beschließt 450-Euro-Jobs, liebes Volk. Vernünftig, schließlich HABEN DIESE SESSELPUPSER NICHT MEHR V…",2,de,17
Kingdom Hearts nur für PS3 ab dem 13.September erhältlich. http,1,de,10
@user und dann mich anrufen und 5 minuten ente ente ente ente ente sagen. ja das kannst nur du xD,0,de,20
ıch bin nicht glücklich,2,de,4
"@user Oh ja, könnte besser anfangen die Saison. Was hast du denn? Gute Besserung!",1,de,14
"@user was ich, nein, im leben nicht :P",0,de,8
"RT @user: Komisches Land Deutschland; GipsyBeer klingt ""voll cool"", Zigeuner-Bier aber nicht oder was?",2,de,14
Amazon OUTLET SCHUHE &amp; HANDTASCHEN jetzt stark reduziert http,1,de,9
"Ach, Glubschi. Versuch doch bitte nicht, böse zu gucken. Sonst muss ich lachen. #afcbvb",0,de,14
Wir nehmen dafür Elsass Lothringen zurück haben: Montag wird Hölle.,2,de,10
"@user Verzeihung, Eminenz!",1,de,3
Ab morgen Abend bekommst du sehr feines (nichts saures) auf die Ohren! &lt;3 http,0,de,14
"Aber jetzt kommt da sogar Heino schon hin. Heino, auf einem Metal-Festival. Da leck mir doch einer die Hoden. Geht den Bach runter. #LT",2,de,24
Bauarbeiten sind abgeschlossen • Inbetriebnahme des neuen Bahnsteiges • Schienenersatzverkehr wird eingestellt Ab... http,1,de,14
@user especially because it was in german. Danke Schönes Mädchen😊,0,de,10
Aaaahhhh... Deres nh deres:'(,2,de,4
Historischer Höchststand an der Börse: Dax springt über 9000 Punkte http,1,de,11
"ach ja, bissl was von allem heute... da fällt mir nur dieser Song for the day dazu ein:... http",0,de,19
Vorsicht! Betrunkene Pilger! http,2,de,4
Illegale Waffenwerkstatt ausgehoben: Mann machte Deko-Waffen scharf http #Panorama,1,de,9
Schule gerade meine 82jährige Mutter von Windows auf Mac um. Das geht. Umgekehrt wäre eine Zumutung. ;),0,de,17
"Paradox ist, wenn man den Guardian schützen muss.",2,de,8
Hey Hey Hey !! ... Vielen Dank allen die am Samstag trotz des hochsommerlichen Oktoberabends den Weg in den Salon... http,1,de,21
"@user ach sehr gut, au moins eins",0,de,7
"Let´s Play together Brickforce #10 Mist, Zu weit vom Mikro weg: http über @user",2,de,14
RT @user: USA: Waldbrände erreichen Yosemite-Nationalpark http #Yosemite,1,de,8
@user Sieht super aus. Ende. 😉,0,de,6
@user 😶,2,de,2
"@user @user hab ich auch gedacht auf den letzten Fotos echt süss.olly murs muss die Hose in Stuttgart geplatzt sein, peinlich",1,de,21
Der @user tut echt geile musik machen. Nix mit Boyband hier.,0,de,11
#Krankenhaus #chillen #Kopfschmerzen #aua #Kreislauf #schwindelig #nicht #laufen #können #geiles… http,2,de,11
"""Shades of Grey""-Verfilmung: Don Johnsons Tochter spielt Anastasia Steele: Überraschung: Keine etablierte Holl... http",1,de,14
"Entspanntes Kind :))) ""rechnen war sooo leicht""",0,de,7
@user FLEX! wäre so schon vor 10 Jahren nötig gewesen :(,2,de,11
"Lustlager die Zweite, bitte! - Höchst spannend, Höchst kulinarisch, Höchst barock http",1,de,12
@user natürlich🎾,0,de,2
@user im not:((((,2,de,3
"Dieseldiebstahl: Gera: In der Zeit von Donnerstag, gegen 18.15 Uhr, bis Freitag, gegen 6.50 Uhr, brachen unbek... http",1,de,18
"RT @user: @user Zitat von ihr: ""Ich lerne gerade gelassener zu sein und rege mich kaum noch auf."" HAHAHAHAHA",0,de,19
Tolles Gefühl nur verletzt zu werden :(((,2,de,7
A1: Mit meinen Schülern mehr bloggen unter http #EdchatDE,1,de,9
"@user Richtig, dafür trage ich auch schon Material zusammen :-)",0,de,10
@user WELL CLEARLY YOURE NOT COOL,2,de,6
Wie Sie sich bei extremen Wetterlagen schützen können - http #Wetter #Sturm #Verhaltensweisen #Vorsorge,1,de,14
"@user Danke schön 🐶😊 jetzt is aber Schluss mit lustig, weil ich ins Körbchen muss. Der Wecker klingelt um halb 6… schlaf schön 🐶😴😊",0,de,24
Inhaltsleeres Erbrechen.,2,de,2
"#deal #schnaeppchen Fidor Prepaid Kreditkarte (keine Schufa) kostenlos + 1,2% Zinsen + keine Gebühren! http",1,de,15
"@user Ach so. =D Wann hast du angefangen, Deutsch zu lernen? =D",0,de,12
omg zu schwer http,2,de,4
"@user Die Lauscher verstecken sich hinter dem Rand der Erdenscheibe, mögen ihnen Eselsohren wachsen.",1,de,14
"RT @user: ""Mein kleiner grüner lila Freund!"" #Pokemon",0,de,8
"@user ja.. scheiße, wa?",2,de,4
RT @user: Bitte weitersagen - @user sucht Verstärkung: u.a. Visual Designer und Senior/Head Product Manager http,1,de,16
Die 2. Klässer heissen die neuen 1. Klässler im Schuljahr und im Schulhaus Hofmatt 1 herzlich willkommen. http,0,de,18
Ich hasse meinen Laptop so sehr,2,de,6
Unverbindliches Kredit-Angebot für Schufa-freies Darlehen: Günstiger Anbieter für Ihren Online Kredit http,1,de,12
Hej! Schöne Idee von @user: Abwrackprämie für altes Design: http,0,de,10
"@user aua, echt hart",2,de,4
@user @user Vols,1,de,3
"@user ach Kwink. Äußerlichkeiten sind doch unwichtig, der Inhalt zählt doch! #schleim :D",0,de,13
Wo kommt diese beklemmende Traurigkeit schon wieder her?,2,de,8
Wohnungsübergabe – Ablehnung durch Vermieter: Wohnungsübergabe – Ablehnung durch Vermieter Lehnt ein Ver... http Recht,1,de,15
"@user Du machst alles richtig, keine Sorge &lt;3",0,de,8
@user FUCK I WAS ASLEEP PLEASE FOLLOW ME #michaelisthebestest #michaelisthebestest,2,de,10
Fitness: Ayurveda – Massage - Was steckt dahinter?: Ayurveda bedeutet: Indische Gesundheitslehre. Neben d... http #SWR,1,de,16
Hoffenheim führt hochverdient mit 2-0 gegen Hannover.,0,de,7
@user @user Romantischer Kitsch.,2,de,4
RT @user: Notiz an mich: Warnweste kaufen. Finde meine nicht mehr.,1,de,11
"Heute geht es endlich wieder los, der Kampf um Punkte. Zum Saisonauftakt sind wir heute zu Gast bei der Union... http",0,de,21
"@user Garden of Delight, sind recht unbekannt, leider :3",2,de,9
@user @user Vielleicht Kanzler einer Honorar-Universität. Aber ganz sicher nicht 2013 Kanzler einer Bundesrepublik Deutschland.,1,de,15
Oke gut! :) CHANTAL! :D — Gehtt doch war dochh garnichtmal soo schwerr oderr?:DD http,0,de,15
Wenn schon alles gratis wird warum nicht auch Aperture 😕,2,de,10
@user Dann er oder sie sprischt Spanisch bitte. Buen viaje!,1,de,10
@user @user sieht voll schön aus *o*,0,de,7
@user @user Das doch super! Und was macht ihr gegen Terror?,2,de,11
Miss my nicht,1,de,3
Guten morgen! 💕 - gleich kurz zur schule. :s,0,de,9
@user Völlig bescheuert. :3 Einfach nicht mit solchem Unsinn beschäftigen. w,2,de,11
Realsatire... “@zeitonline: #NSA -Chef Keith Alexander verteidigt Spähprogramme und fordert Ende der Enthüllungen http,1,de,14
"@user @user Na gut, dann komm halt mit :3",0,de,9
#sonntag #tired #me #boring #keine #lust #zu #lächeln #zeitungen #austrage# #keine #lust #viel #zu #früh http,2,de,16
#Wirtschaft: Österreichs Italien-Exporte brechen ein: http,1,de,6
RT @user: Vier weitere Wochen Pause für Gündogan. Jede Menge Zeit also um den neuen Vertrag zu unterschreiben ;-) @user #bvb,0,de,21
@user :( okay dann halt Latte machiato. Könnte etwas dauern,2,de,10
"@user @user Kalifornien und USA zeigen auch, dass parlamentarische Demokratie an Grenzen kommt, Regeln müssen gut sein",1,de,17
"Kwam het toch nog goed: @user wint Rookie Cup-race Silverstone, @user wint European Junior Cup-race op Nürburgring. Klasse!",0,de,18
RT @user: Diese blauen Striche durch das neue Twitter Update sind so nervig.,2,de,13
"Nach Erdbeben nahe Fukushima: Japan rüstet sich gegen Taifun ""Francisco"": Ein starkes Erdbeben hat die Katastr... http",1,de,17
@user lol da brauch ich aber echt nen schauspielkurs vorher :') oder iwas lol wir müssen das üben,0,de,18
"Tötet mich doch einfach, bitte, danke.",2,de,6
"New post: KS: Baunatal: Geldwechseltrick: Geschickter Dieb klaute unbemerkt 250,- Euro aus Portmonee http",1,de,14
Und wieder geht ein schöner (heißer) #Sommertag zu Ende - #Sonne #Baden #Sonne ☀🚣😎 http,0,de,15
RT @user: Jede Nacht aufs neue einsam im Bett.,2,de,9
Georg Schramm - Die Fakten reden Klartext - Neues aus der Anstalt 01.10....: http via @user,1,de,16
@user haste kaputt gefahren wa? :p,0,de,6
@user don't text me back cool...,2,de,6
RT @user: BILD bekommt per SMS Informationen geleakt: EXKLUSIV! SPD-Mitglied macht das: SKANDAL! Türlich.,1,de,14
@user @user @user @user @user Heyes sind AP das alleindas ist cool:D ich glaube nicht das die Plätze schlecht sind,0,de,20
"@user Schlimm, nicht wahr?",2,de,4
@user ily,1,de,2
RT @user: #caring! c: @user RT @user: If You Love Freedom --&gt; Hug A Veteran &amp; Slap A Liberal,0,de,19
@user Das kann keiner beweisen! Aber ich bin nicht schön xD wirklich.,2,de,12
Haufenweise meiner Apps bemängeln fehlende Kommunikation zum Server. Ôo #isdochnichnormal #AusfallWegenRegen,1,de,11
"@user Sportlich, sportlich! Gönn dir zwischen deinen ganzen Terminen auch eine Pause",0,de,12
@user not nice,2,de,3
@user *keinen,1,de,2
Zwischendurch bekommt der Typ seinen harten Prügel immer wieder von meiner Freundin sauber geblasen ! 18+ &gt;&gt;&gt; http,0,de,18
„Leck mich!“ - Schöller launcht App-Game - also ich mag mein iPhone nicht abschlecken auch wenn die Idee lustig ist http,2,de,21
RT @user: Selbst Castle Fans aus anderen Ländern helfen mit! Castle Fans halten zusammen! #BringBackCastle @user,1,de,16
"@user richtig, Größenwahn!",0,de,3
#scheisse http,2,de,2
"#Merkel angeblich schon seit 2002 auf #NSA-Überwachungsliste http #Merkelphone erregt, Millionen andere nicht!",1,de,13
"Schaut so aus, als ob der Sommer vorbei ist. In diesem Sinne, auf a gute Riversurfherbstsaison ;)... http",0,de,18
@user Dafür mit mehr offensivem Mittelfeld. Alles nur um den dämlichen Götze unterzubringen -.-,2,de,14
@user @user Partei zu Zukunftstechnologien wie der grünen Gentechnik und ihrem Hang zum Verbot als Lösung. Schwere Entscheidung,1,de,18
"@user Lol ja, aber nicht zu gut.",0,de,7
versicherung handy: Handy-Versicherung: Mit Sicherheit eine schlechte Idee | BASIC thinking versicherung handy... http,2,de,14
"esra: Robert Kurz über ""solidarische Ökonomie"" (6 Kommentare) http",1,de,9
@user @user awww....so geil....jetzt werd ich gleich wuschig... :***,0,de,9
@user Entsetzlich,2,de,2
"@user NUR EINS ""Virals - Tot können nicht mehr reden""",1,de,10
@user du hast deinen GermanDream wahr gemacht abi du bist der King Glückwunsch Platz 1 yes! yes! yes!,0,de,18
"mega geil, sich ohne licht schminken zu müssen 😑",2,de,9
Europäische App-Industrie: #Apps schaffen 800.000 Arbeitsplätze http,1,de,7
@user @user Hey Leute! :) Nachher Eintracht vs. Eintracht schauen? Vielleicht gegen 15 Uhr im Tower?,0,de,16
NICHT SCHON WIEDER!!!! SG Aumund-Vegesack - TSG 1899 #Hoffenheim 0:0 HZ muss als großer Erfolg für Aumund-Vegesack gesehen werden.,2,de,19
Fahrradhelm Bicycle Gear Helm Erwachsene Gr. L blau http,1,de,9
"#beschtifacebookkommentärever ""hübsch"" ""mercii :-)"" ""bitte""",0,de,5
Super. Schöne Kopfschmerzen.,2,de,3
"Volksbank Raiffeisenbank Dachau eG, Kammerberg: ""alles bestens"" http",1,de,8
Gute Laune Energie für die ganze Galaxie! http,0,de,8
"@user naja, nicht unbedingt abwegig ^^",2,de,6
Cremefarben Engel stehend 17cm http #sortimentsartikel #geschenkartikel,1,de,7
Baden. Endlich. Wundervoll. http,0,de,4
+EIL++ Dummes Fußballspiel wen kümmerts,2,de,5
POL-LG: ++ Einbrecher in Gaststätte gestellt - Polizei ermittelt ++ frontal ... - news aktuell (Pressemitteilu... http,1,de,17
@user @user Ich nehm ansonsten auch Barbossa. So voll schmutzig. Und evil. Like a Boss.,0,de,15
Was macht Götze eigentlich so. Hab gar nichts mitgekriegt. Spielt der auch weider Fussball? #sarkasmus,2,de,15
#Startup-Wettbewerb honoriert zukunftsweisende Big-Data-Geschäftskonzepte http #awards,1,de,6
Facebook macht unglücklich. Könnt ihr das bestätigen? :) #SocialMedia http via @user,0,de,12
Asiatische Cosplayer sehen bei so richtig männlichen Cosplays auch nur scheiße aus,2,de,12
"Berufstätigkeit mit Behinderung? Für den deutschen Bürokraten eine kognitive Überforderung. Seelig sind die, die ,,, http",1,de,16
Wir haben schon Wochenende! RT @user Warum kann der Freitag nicht mal seinem Namen alle Ehre machen?,0,de,17
POL-EL: Lagerhalle abgebrannt http,2,de,4
@user ja.....,1,de,2
RT @user: Happy Birthday And Happy Bar Mitzah Ben!! http,0,de,10
@user wuuut,2,de,2
"#Elektronik #2: Kindle Paperwhite [Vorgängermodell], 15 cm (6 Zoll) hochauflösendes Display mit integrierter B...  http",1,de,15
@user super stars like Blaine gabbert,0,de,6
@user scheiss uf dich!,2,de,4
"RT @user: Pro D, AFD und FDP teilen sich einen Mast. Passt schon...",1,de,13
"hhahha duh , wenn Lūgen Ghuet wäre denn besch duh am träume — ya ich bin von meiner träum noch nicht aufgewacht http",0,de,23
"Ich weiß gar nicht, was heute eigentlich so lustig ist.",2,de,10
RT @user: Regierungsbildung in Hessen: FDP schließt „nichts mehr aus“ http,1,de,11
"Neue Liebe gefunden, ach sind die Toll &lt;3 #exciting #Diva #justlikeadiva #JLAD #goodnes #girl #shoes @… http",0,de,17
"Dieser Ausschuß diente nur dazu, eine echte Aufklärung, dem dummen Wahlvieh, Bürger genannt, vorzutäuschen. http",2,de,15
Über men.... geredet. .... und sie holte aus hi hi http,1,de,11
@user Sieht sehr lecker aus :-),0,de,6
"@user @user @user Einmal das, obendrein sollten bei solchen verbalen Attacken sollten hater mehr Gegenwind bekommen.",2,de,16
RT @user: Spähaffäre: Einsames Amerika... http,1,de,6
@user @user @user @user nicht nur eins :D,0,de,8
mhhh http brauch ma kurz meinungen :/,2,de,7
@user Sicherlich jedoch weniger Absicht dahinter.,1,de,6
Der Herr #Snowden sieht adrett aus: http,0,de,7
Scheitert Zusammenarbeit am Geld??? http,2,de,5
2:1 gegen Arsenal - Klopp feiert Tribünen-Party http,1,de,8
@user yo:-) voll der lachsack:-) auch in den vines.. irre lache :-) @user @user,0,de,14
"Das war dann doch heute etwas viel im #Tatort, für #Münster eher so mittelmäßig!",2,de,14
Dieses liebe Mädchen wurde heute von unserem Teammitglied Jenny gefunden. Das Findelkind war voller Haarlinge und... http,1,de,17
Ce ciel... #sunset #coucherdesoleil #beautiful #amazing #palmier #beach #plage #street #evening… http,0,de,12
@user @user @user Speed On gibbet nicht :/ wegen LTE besonders schade.,2,de,12
"Diejenigen, die früher zur Oberschicht gezählt wurden, gehören heute ganz eindeutig nicht mehr dazu.",1,de,14
@user er twitterte schneller als sein Schatten... @user,0,de,8
Guten morgen oder besser gesagt scheiß morgen ich zeige euch etwas später mal meinen arm das wird immer schlimmer :(,2,de,20
"nicht mehr ganz frisch: George Clooney's ""Monuments Men"" (2013) First Look! ENTV: http via @user",1,de,15
@user „Du hast heute Lust besonders viel Geld für durchschnittlichen Kaffee auszugeben!“ #starbucks,0,de,13
Klasen mit rot runter. Da hatten mehr fliegen müssen. Lachhaft der Schiri. #tuskob,2,de,13
@user @user @user Dann gibts auch keine Tittenbilder mehr!!!!,1,de,9
"@user @user Also Angst würde ich keine haben, aber 29€… Holla die Waldfee :)",0,de,14
"RT @user: OMG, ist das Ding hässlich. http #samsung #galaxy #gear Ich freu mich auf die #Apple #iWatch.",2,de,18
"""Meine Damen, meine Herren... bitte beachten Sie: dieser Zug wird in Hamm getrennt. Der vordere Zugteil mit den Wagen 21-27..."" HILFE?",1,de,21
"@user 86 lach ,, heheheheheee ,,,",0,de,6
"@user oha, dachte dein Typ war da gefragt :-/",2,de,9
Die Gegner sind alle voll weit weg #civ4,1,de,8
Guten morgen meine süßen - good morning,0,de,7
"Idee: Kommunikationsmedium erfinden, in dem einen jeder Depp ungefragt anpöbeln kann. Oh, schade, Jack Dorsey war schneller.",2,de,17
"@user Eigentümlich Frei, Mises Daily, NZZ, Presse, orf.at",1,de,8
RT @user: “@KusXAnke: Straks buikdansen w/ @user &amp; haar nichten ! Was super!,0,de,13
@user Aber wenns Kackbalge aus der anderen Klasse sind?,2,de,9
"#Luhukay: ""Keine neuen Verletzten. #Wagner steigt heute wieder ins Training ein."" #hahohe",1,de,12
"@user Poster, süßes, undso ^^ Du brauchst doch sachen für dein zimmer ^^",0,de,13
#tvduell Seehofers Quatsch kann selbst Merkel nicht verteidigen..,2,de,8
@user besonderer Grund oder einfach so?,1,de,6
Sonne genießen. .endlich man!!!!!,0,de,4
Oo na kung Bitter :(((,2,de,5
RT @user: Knackige Slogans gesucht! http Können uns vielleicht @user oder @user helfen? #followerpower #…,1,de,15
"@user Nein, aber deine Rezi macht sehr neugierig! 😊",0,de,9
@user Jop und wenn sich die Agenda nicht noch ändert muss er abends lernen :-\,2,de,15
Rösler: Monopolkommission bestätigt Notwendigkeit eines Systemwechsels beim EEG http,1,de,9
Tolle Betriebsanleitung... #heuteshow #GroßeKoalition #GroKo http,0,de,6
"RT @user: „Ich beuge mich meinem Schicksal..“ „Du stehst auf.“ „..ist nicht leicht, sich damit abzufinden..“ „Du stehst nur auf!“ „AM…",2,de,21
RT @user: Auf geht's Eisbären kämpfen und siegen! #Eisbären #EBB #sechsPunkteWochenende,1,de,11
@user Tu das! ;) War nicht sonderlich lang...,0,de,8
Mit schlechter Laune :(,2,de,4
Infos über Geschenke Shop bis hin zum Tamaris Online Shop - http,1,de,12
